"slugTeam","match_up","dateGame","offrtg","defrtg","numberPeriod","slugOpp"
"ORL","ORL @ SAC",2021-02-12,"137.5","132.0",1,"SAC"
"LAL","LAL vs. MEM",2021-02-12,"61.5","124.0",1,"MEM"
"SAS","SAS @ ATL",2021-02-12,"128.6","107.4",1,"ATL"
"SAC","SAC vs. ORL",2021-02-12,"132.0","137.5",1,"ORL"
"LAC","LAC @ CHI",2021-02-12,"115.4","96.2",1,"CHI"
"UTA","UTA vs. MIL",2021-02-12,"140.0","124.0",1,"MIL"
"MEM","MEM @ LAL",2021-02-12,"124.0","61.5",1,"LAL"
"MIL","MIL @ UTA",2021-02-12,"124.0","140.0",1,"UTA"
"PHI","PHI vs. IND",2021-03-01,"113.8","114.3",1,"IND"
"CHA","CHA @ POR",2021-03-01,"137.5","117.4",1,"POR"
"BKN","BKN @ SAS",2021-03-01,"122.7","91.3",1,"SAS"
"CHI","CHI vs. DEN",2021-03-01,"96.2","148.0",1,"DEN"
"UTA","UTA @ NOP",2021-03-01,"95.8","108.3",1,"NOP"
"IND","IND @ PHI",2021-03-01,"114.3","113.8",1,"PHI"
"POR","POR vs. CHA",2021-03-01,"117.4","137.5",1,"CHA"
"SAS","SAS vs. BKN",2021-03-01,"91.3","122.7",1,"BKN"
"HOU","HOU vs. CLE",2021-03-01,"111.5","130.8",1,"CLE"
"NOP","NOP vs. UTA",2021-03-01,"108.3","95.8",1,"UTA"
"CLE","CLE @ HOU",2021-03-01,"130.8","111.5",1,"HOU"
"DEN","DEN @ CHI",2021-03-01,"148.0","96.2",1,"CHI"
"ORL","ORL vs. DAL",2021-03-01,"126.9","111.5",1,"DAL"
"DAL","DAL @ ORL",2021-03-01,"111.5","126.9",1,"ORL"
"NYK","NYK @ SAS",2021-03-02,"88.5","96.2",1,"SAS"
"LAC","LAC @ BOS",2021-03-02,"128.0","140.0",1,"BOS"
"PHX","PHX @ LAL",2021-03-02,"116.0","87.5",1,"LAL"
"MIL","MIL vs. DEN",2021-03-02,"88.5","148.0",1,"DEN"
"MIA","MIA vs. ATL",2021-03-02,"77.3","109.5",1,"ATL"
"LAL","LAL vs. PHX",2021-03-02,"87.5","116.0",1,"PHX"
"SAS","SAS vs. NYK",2021-03-02,"96.2","88.5",1,"NYK"
"DEN","DEN @ MIL",2021-03-02,"148.0","88.5",1,"MIL"
"ATL","ATL @ MIA",2021-03-02,"109.5","77.3",1,"MIA"
"MEM","MEM @ WAS",2021-03-02,"116.7","113.8",1,"WAS"
"WAS","WAS vs. MEM",2021-03-02,"113.8","116.7",1,"MEM"
"BOS","BOS vs. LAC",2021-03-02,"140.0","128.0",1,"LAC"
"TOR","TOR vs. DET",2021-03-03,"154.2","172.0",1,"DET"
"NOP","NOP vs. CHI",2021-03-03,"92.6","96.3",1,"CHI"
"HOU","HOU vs. BKN",2021-03-03,"103.8","111.1",1,"BKN"
"GSW","GSW @ POR",2021-03-03,"111.5","112.0",1,"POR"
"IND","IND @ CLE",2021-03-03,"107.7","107.7",1,"CLE"
"CHA","CHA @ MIN",2021-03-03,"128.6","113.8",1,"MIN"
"CHI","CHI @ NOP",2021-03-03,"96.3","92.6",1,"NOP"
"POR","POR vs. GSW",2021-03-03,"112.0","111.5",1,"GSW"
"MIN","MIN vs. CHA",2021-03-03,"113.8","128.6",1,"CHA"
"CLE","CLE vs. IND",2021-03-03,"107.7","107.7",1,"IND"
"PHI","PHI vs. UTA",2021-03-03,"104.0","136.0",1,"UTA"
"OKC","OKC @ DAL",2021-03-03,"95.8","104.2",1,"DAL"
"DAL","DAL vs. OKC",2021-03-03,"104.2","95.8",1,"OKC"
"ATL","ATL @ ORL",2021-03-03,"108.0","150.0",1,"ORL"
"DET","DET @ TOR",2021-03-03,"172.0","154.2",1,"TOR"
"SAC","SAC vs. LAL",2021-03-03,"92.0","124.0",1,"LAL"
"ORL","ORL vs. ATL",2021-03-03,"150.0","108.0",1,"ATL"
"UTA","UTA @ PHI",2021-03-03,"136.0","104.0",1,"PHI"
"LAL","LAL @ SAC",2021-03-03,"124.0","92.0",1,"SAC"
"BKN","BKN @ HOU",2021-03-03,"111.1","103.8",1,"HOU"
"NYK","NYK vs. DET",2021-03-04,"143.5","117.4",1,"DET"
"OKC","OKC @ SAS",2021-03-04,"103.8","92.3",1,"SAS"
"MIA","MIA @ NOP",2021-03-04,"134.8","65.2",1,"NOP"
"MIL","MIL @ MEM",2021-03-04,"114.8","63.0",1,"MEM"
"GSW","GSW @ PHX",2021-03-04,"82.1","121.4",1,"PHX"
"WAS","WAS vs. LAC",2021-03-04,"96.2","84.6",1,"LAC"
"POR","POR vs. SAC",2021-03-04,"125.0","108.0",1,"SAC"
"SAS","SAS vs. OKC",2021-03-04,"92.3","103.8",1,"OKC"
"DEN","DEN @ IND",2021-03-04,"116.7","120.8",1,"IND"
"BOS","BOS vs. TOR",2021-03-04,"114.8","130.8",1,"TOR"
"LAC","LAC @ WAS",2021-03-04,"84.6","96.2",1,"WAS"
"DET","DET @ NYK",2021-03-04,"117.4","143.5",1,"NYK"
"IND","IND vs. DEN",2021-03-04,"120.8","116.7",1,"DEN"
"NOP","NOP vs. MIA",2021-03-04,"65.2","134.8",1,"MIA"
"PHX","PHX vs. GSW",2021-03-04,"121.4","82.1",1,"GSW"
"SAC","SAC @ POR",2021-03-04,"108.0","125.0",1,"POR"
"TOR","TOR @ BOS",2021-03-04,"130.8","114.8",1,"BOS"
"MEM","MEM vs. MIL",2021-03-04,"63.0","114.8",1,"MIL"
"SAS","SAS @ DAL",2021-03-10,"123.1","103.8",1,"DAL"
"DAL","DAL vs. SAS",2021-03-10,"103.8","123.1",1,"SAS"
"WAS","WAS @ MEM",2021-03-10,"92.9","125.0",1,"MEM"
"MEM","MEM vs. WAS",2021-03-10,"125.0","92.9",1,"WAS"
"NOP","NOP vs. MIN",2021-03-11,"125.9","100.0",1,"MIN"
"OKC","OKC vs. DAL",2021-03-11,"152.2","82.6",1,"DAL"
"ATL","ATL @ TOR",2021-03-11,"132.1","92.9",1,"TOR"
"GSW","GSW @ LAC",2021-03-11,"92.9","100.0",1,"LAC"
"DAL","DAL @ OKC",2021-03-11,"82.6","152.2",1,"OKC"
"PHI","PHI @ CHI",2021-03-11,"115.4","88.5",1,"CHI"
"PHX","PHX @ POR",2021-03-11,"115.4","126.9",1,"POR"
"MIN","MIN @ NOP",2021-03-11,"100.0","125.9",1,"NOP"
"CHA","CHA vs. DET",2021-03-11,"130.4","91.7",1,"DET"
"NYK","NYK @ MIL",2021-03-11,"103.8","128.0",1,"MIL"
"DET","DET @ CHA",2021-03-11,"91.7","130.4",1,"CHA"
"BKN","BKN vs. BOS",2021-03-11,"88.5","111.5",1,"BOS"
"BOS","BOS @ BKN",2021-03-11,"111.5","88.5",1,"BKN"
"ORL","ORL @ MIA",2021-03-11,"123.1","115.4",1,"MIA"
"CHI","CHI vs. PHI",2021-03-11,"88.5","115.4",1,"PHI"
"HOU","HOU @ SAC",2021-03-11,"117.9","120.7",1,"SAC"
"LAC","LAC vs. GSW",2021-03-11,"100.0","92.9",1,"GSW"
"SAC","SAC vs. HOU",2021-03-11,"120.7","117.9",1,"HOU"
"MIL","MIL vs. NYK",2021-03-11,"128.0","103.8",1,"NYK"
"MIA","MIA vs. ORL",2021-03-11,"115.4","123.1",1,"ORL"
"TOR","TOR vs. ATL",2021-03-11,"92.9","132.1",1,"ATL"
"POR","POR vs. PHX",2021-03-11,"126.9","115.4",1,"PHX"
"MEM","MEM vs. DEN",2021-03-12,"119.2","104.0",1,"DEN"
"SAS","SAS vs. ORL",2021-03-12,"64.0","120.8",1,"ORL"
"PHI","PHI @ WAS",2021-03-12,"114.3","51.7",1,"WAS"
"IND","IND @ LAL",2021-03-12,"121.7","83.3",1,"LAL"
"MIA","MIA @ CHI",2021-03-12,"120.8","87.5",1,"CHI"
"UTA","UTA vs. HOU",2021-03-12,"128.6","96.4",1,"HOU"
"NOP","NOP vs. CLE",2021-03-12,"130.8","111.5",1,"CLE"
"HOU","HOU @ UTA",2021-03-12,"96.4","128.6",1,"UTA"
"LAL","LAL vs. IND",2021-03-12,"83.3","121.7",1,"IND"
"ORL","ORL @ SAS",2021-03-12,"120.8","64.0",1,"SAS"
"CLE","CLE @ NOP",2021-03-12,"111.5","130.8",1,"NOP"
"DEN","DEN @ MEM",2021-03-12,"104.0","119.2",1,"MEM"
"WAS","WAS vs. PHI",2021-03-12,"51.7","114.3",1,"PHI"
"CHI","CHI vs. MIA",2021-03-12,"87.5","120.8",1,"MIA"
"NOP","NOP vs. ORL",2021-04-01,"96.3","103.8",1,"ORL"
"WAS","WAS @ DET",2021-04-01,"78.6","114.3",1,"DET"
"LAC","LAC vs. DEN",2021-04-01,"80.0","129.2",1,"DEN"
"GSW","GSW @ MIA",2021-04-01,"96.0","92.0",1,"MIA"
"SAS","SAS vs. ATL",2021-04-01,"91.7","133.3",1,"ATL"
"PHI","PHI @ CLE",2021-04-01,"119.2","119.2",1,"CLE"
"ORL","ORL @ NOP",2021-04-01,"103.8","96.3",1,"NOP"
"CLE","CLE vs. PHI",2021-04-01,"119.2","119.2",1,"PHI"
"CHA","CHA @ BKN",2021-04-01,"44.0","128.0",1,"BKN"
"DEN","DEN @ LAC",2021-04-01,"129.2","80.0",1,"LAC"
"ATL","ATL @ SAS",2021-04-01,"133.3","91.7",1,"SAS"
"MIA","MIA vs. GSW",2021-04-01,"92.0","96.0",1,"GSW"
"BKN","BKN vs. CHA",2021-04-01,"128.0","44.0",1,"CHA"
"DET","DET vs. WAS",2021-04-01,"114.3","78.6",1,"WAS"
"IND","IND vs. CHA",2021-04-02,"88.9","103.7",1,"CHA"
"TOR","TOR vs. GSW",2021-04-02,"112.5","104.0",1,"GSW"
"MIL","MIL @ POR",2021-04-02,"121.4","72.4",1,"POR"
"MIN","MIN @ MEM",2021-04-02,"107.7","111.1",1,"MEM"
"BOS","BOS vs. HOU",2021-04-02,"132.0","104.2",1,"HOU"
"NYK","NYK vs. DAL",2021-04-02,"104.2","91.7",1,"DAL"
"UTA","UTA vs. CHI",2021-04-02,"108.3","104.2",1,"CHI"
"DAL","DAL @ NYK",2021-04-02,"91.7","104.2",1,"NYK"
"CHI","CHI @ UTA",2021-04-02,"104.2","108.3",1,"UTA"
"POR","POR vs. MIL",2021-04-02,"72.4","121.4",1,"MIL"
"ATL","ATL @ NOP",2021-04-02,"107.7","125.9",1,"NOP"
"MEM","MEM vs. MIN",2021-04-02,"111.1","107.7",1,"MIN"
"GSW","GSW @ TOR",2021-04-02,"104.0","112.5",1,"TOR"
"CHA","CHA @ IND",2021-04-02,"103.7","88.9",1,"IND"
"NOP","NOP vs. ATL",2021-04-02,"125.9","107.7",1,"ATL"
"LAL","LAL @ SAC",2021-04-02,"111.5","100.0",1,"SAC"
"PHX","PHX vs. OKC",2021-04-02,"153.6","46.4",1,"OKC"
"OKC","OKC @ PHX",2021-04-02,"46.4","153.6",1,"PHX"
"SAC","SAC vs. LAL",2021-04-02,"100.0","111.5",1,"LAL"
"HOU","HOU @ BOS",2021-04-02,"104.2","132.0",1,"BOS"
"MIA","MIA vs. CLE",2021-04-03,"156.5","112.5",1,"CLE"
"MIL","MIL @ SAC",2021-04-03,"114.8","103.7",1,"SAC"
"SAS","SAS vs. IND",2021-04-03,"122.2","118.5",1,"IND"
"MIN","MIN @ PHI",2021-04-03,"111.5","100.0",1,"PHI"
"NYK","NYK @ DET",2021-04-03,"186.4","68.2",1,"DET"
"IND","IND @ SAS",2021-04-03,"118.5","122.2",1,"SAS"
"DAL","DAL @ WAS",2021-04-03,"100.0","79.2",1,"WAS"
"DET","DET vs. NYK",2021-04-03,"68.2","186.4",1,"NYK"
"POR","POR vs. OKC",2021-04-03,"134.6","73.1",1,"OKC"
"OKC","OKC @ POR",2021-04-03,"73.1","134.6",1,"POR"
"PHI","PHI vs. MIN",2021-04-03,"100.0","111.5",1,"MIN"
"ORL","ORL @ UTA",2021-04-03,"87.0","165.2",1,"UTA"
"SAC","SAC vs. MIL",2021-04-03,"103.7","114.8",1,"MIL"
"CLE","CLE @ MIA",2021-04-03,"112.5","156.5",1,"MIA"
"WAS","WAS vs. DAL",2021-04-03,"79.2","100.0",1,"DAL"
"UTA","UTA vs. ORL",2021-04-03,"165.2","87.0",1,"ORL"
"MEM","MEM @ PHI",2021-04-04,"116.0","88.0",1,"PHI"
"HOU","HOU vs. NOP",2021-04-04,"100.0","135.7",1,"NOP"
"BOS","BOS vs. CHA",2021-04-04,"119.0","130.0",1,"CHA"
"CHA","CHA @ BOS",2021-04-04,"130.0","119.0",1,"BOS"
"LAC","LAC vs. LAL",2021-04-04,"112.5","83.3",1,"LAL"
"GSW","GSW @ ATL",2021-04-04,"92.3","92.3",1,"ATL"
"LAL","LAL @ LAC",2021-04-04,"83.3","112.5",1,"LAC"
"BKN","BKN @ CHI",2021-04-04,"107.7","100.0",1,"CHI"
"ORL","ORL @ DEN",2021-04-04,"126.1","104.5",1,"DEN"
"PHI","PHI vs. MEM",2021-04-04,"88.0","116.0",1,"MEM"
"ATL","ATL vs. GSW",2021-04-04,"92.3","92.3",1,"GSW"
"NOP","NOP @ HOU",2021-04-04,"135.7","100.0",1,"HOU"
"DEN","DEN vs. ORL",2021-04-04,"104.5","126.1",1,"ORL"
"CHI","CHI vs. BKN",2021-04-04,"100.0","107.7",1,"BKN"
"DET","DET @ OKC",2021-04-05,"115.4","70.4",1,"OKC"
"SAS","SAS vs. CLE",2021-04-05,"108.3","116.7",1,"CLE"
"HOU","HOU vs. PHX",2021-04-05,"136.0","141.7",1,"PHX"
"WAS","WAS @ TOR",2021-04-05,"116.7","76.0",1,"TOR"
"CLE","CLE @ SAS",2021-04-05,"116.7","108.3",1,"SAS"
"TOR","TOR vs. WAS",2021-04-05,"76.0","116.7",1,"WAS"
"BKN","BKN vs. NYK",2021-04-05,"129.2","136.0",1,"NYK"
"PHX","PHX @ HOU",2021-04-05,"141.7","136.0",1,"HOU"
"DAL","DAL vs. UTA",2021-04-05,"117.4","108.7",1,"UTA"
"MIN","MIN vs. SAC",2021-04-05,"104.0","111.5",1,"SAC"
"NYK","NYK @ BKN",2021-04-05,"136.0","129.2",1,"BKN"
"SAC","SAC @ MIN",2021-04-05,"111.5","104.0",1,"MIN"
"UTA","UTA @ DAL",2021-04-05,"108.7","117.4",1,"DAL"
"OKC","OKC vs. DET",2021-04-05,"70.4","115.4",1,"DET"
"IND","IND vs. CHI",2021-04-06,"107.7","115.4",1,"CHI"
"ATL","ATL vs. NOP",2021-04-06,"92.6","107.4",1,"NOP"
"DEN","DEN vs. DET",2021-04-06,"177.3","139.1",1,"DET"
"MIL","MIL @ GSW",2021-04-06,"104.0","107.7",1,"GSW"
"GSW","GSW vs. MIL",2021-04-06,"107.7","104.0",1,"MIL"
"MEM","MEM @ MIA",2021-04-06,"137.0","125.9",1,"MIA"
"CHI","CHI @ IND",2021-04-06,"115.4","107.7",1,"IND"
"LAC","LAC vs. POR",2021-04-06,"180.8","123.1",1,"POR"
"MIA","MIA vs. MEM",2021-04-06,"125.9","137.0",1,"MEM"
"NOP","NOP @ ATL",2021-04-06,"107.4","92.6",1,"ATL"
"TOR","TOR vs. LAL",2021-04-06,"107.7","153.8",1,"LAL"
"LAL","LAL @ TOR",2021-04-06,"153.8","107.7",1,"TOR"
"BOS","BOS vs. PHI",2021-04-06,"109.1","119.0",1,"PHI"
"POR","POR @ LAC",2021-04-06,"123.1","180.8",1,"LAC"
"PHI","PHI @ BOS",2021-04-06,"119.0","109.1",1,"BOS"
"DET","DET @ DEN",2021-04-06,"139.1","177.3",1,"DEN"
"ORL","ORL vs. WAS",2021-04-07,"132.0","136.0",1,"WAS"
"DEN","DEN vs. SAS",2021-04-07,"115.4","128.0",1,"SAS"
"IND","IND vs. MIN",2021-04-07,"134.6","114.8",1,"MIN"
"BKN","BKN vs. NOP",2021-04-07,"133.3","122.2",1,"NOP"
"BOS","BOS vs. NYK",2021-04-07,"87.5","79.2",1,"NYK"
"ATL","ATL vs. MEM",2021-04-07,"136.0","116.0",1,"MEM"
"OKC","OKC vs. CHA",2021-04-07,"111.5","128.0",1,"CHA"
"DAL","DAL @ HOU",2021-04-07,"92.0","96.0",1,"HOU"
"HOU","HOU vs. DAL",2021-04-07,"96.0","92.0",1,"DAL"
"CHA","CHA @ OKC",2021-04-07,"128.0","111.5",1,"OKC"
"NYK","NYK @ BOS",2021-04-07,"79.2","87.5",1,"BOS"
"SAS","SAS @ DEN",2021-04-07,"128.0","115.4",1,"DEN"
"MEM","MEM @ ATL",2021-04-07,"116.0","136.0",1,"ATL"
"UTA","UTA @ PHX",2021-04-07,"77.8","74.1",1,"PHX"
"NOP","NOP @ BKN",2021-04-07,"122.2","133.3",1,"BKN"
"WAS","WAS @ ORL",2021-04-07,"136.0","132.0",1,"ORL"
"MIN","MIN @ IND",2021-04-07,"114.8","134.6",1,"IND"
"PHX","PHX vs. UTA",2021-04-07,"74.1","77.8",1,"UTA"
"CLE","CLE @ OKC",2021-04-08,"135.7","131.0",1,"OKC"
"LAL","LAL @ MIA",2021-04-08,"108.0","123.1",1,"MIA"
"UTA","UTA vs. POR",2021-04-08,"115.4","116.0",1,"POR"
"SAC","SAC vs. DET",2021-04-08,"92.0","108.0",1,"DET"
"DAL","DAL vs. MIL",2021-04-08,"116.0","119.2",1,"MIL"
"LAC","LAC vs. PHX",2021-04-08,"122.7","104.5",1,"PHX"
"PHX","PHX @ LAC",2021-04-08,"104.5","122.7",1,"LAC"
"OKC","OKC vs. CLE",2021-04-08,"131.0","135.7",1,"CLE"
"MIL","MIL @ DAL",2021-04-08,"119.2","116.0",1,"DAL"
"POR","POR @ UTA",2021-04-08,"116.0","115.4",1,"UTA"
"TOR","TOR vs. CHI",2021-04-08,"103.8","122.2",1,"CHI"
"DET","DET @ SAC",2021-04-08,"108.0","92.0",1,"SAC"
"CHI","CHI @ TOR",2021-04-08,"122.2","103.8",1,"TOR"
"MIA","MIA vs. LAL",2021-04-08,"123.1","108.0",1,"LAL"
"GSW","GSW vs. WAS",2021-04-09,"85.2","118.5",1,"WAS"
"ORL","ORL vs. IND",2021-04-09,"115.4","126.9",1,"IND"
"PHI","PHI @ NOP",2021-04-09,"88.0","92.0",1,"NOP"
"NOP","NOP vs. PHI",2021-04-09,"92.0","88.0",1,"PHI"
"DEN","DEN vs. SAS",2021-04-09,"150.0","108.3",1,"SAS"
"LAC","LAC vs. HOU",2021-04-09,"108.3","150.0",1,"HOU"
"MEM","MEM @ NYK",2021-04-09,"125.0","85.2",1,"NYK"
"IND","IND @ ORL",2021-04-09,"126.9","115.4",1,"ORL"
"BOS","BOS vs. MIN",2021-04-09,"89.3","139.3",1,"MIN"
"MIN","MIN @ BOS",2021-04-09,"139.3","89.3",1,"BOS"
"NYK","NYK vs. MEM",2021-04-09,"85.2","125.0",1,"MEM"
"ATL","ATL vs. CHI",2021-04-09,"96.2","126.9",1,"CHI"
"HOU","HOU @ LAC",2021-04-09,"150.0","108.3",1,"LAC"
"WAS","WAS @ GSW",2021-04-09,"118.5","85.2",1,"GSW"
"MIL","MIL vs. CHA",2021-04-09,"100.0","123.1",1,"CHA"
"CHI","CHI @ ATL",2021-04-09,"126.9","96.2",1,"ATL"
"CHA","CHA @ MIL",2021-04-09,"123.1","100.0",1,"MIL"
"SAS","SAS @ DEN",2021-04-09,"108.3","150.0",1,"DEN"
"GSW","GSW vs. HOU",2021-04-10,"118.5","107.1",1,"HOU"
"LAL","LAL @ BKN",2021-04-10,"126.9","96.2",1,"BKN"
"CLE","CLE vs. TOR",2021-04-10,"92.9","167.9",1,"TOR"
"UTA","UTA vs. SAC",2021-04-10,"121.4","110.7",1,"SAC"
"TOR","TOR @ CLE",2021-04-10,"167.9","92.9",1,"CLE"
"OKC","OKC vs. PHI",2021-04-10,"100.0","142.3",1,"PHI"
"PHX","PHX vs. WAS",2021-04-10,"96.4","107.4",1,"WAS"
"PHI","PHI @ OKC",2021-04-10,"142.3","100.0",1,"OKC"
"SAC","SAC @ UTA",2021-04-10,"110.7","121.4",1,"UTA"
"POR","POR vs. DET",2021-04-10,"132.0","88.5",1,"DET"
"WAS","WAS @ PHX",2021-04-10,"107.4","96.4",1,"PHX"
"HOU","HOU @ GSW",2021-04-10,"107.1","118.5",1,"GSW"
"DET","DET @ POR",2021-04-10,"88.5","132.0",1,"POR"
"BKN","BKN vs. LAL",2021-04-10,"96.2","126.9",1,"LAL"
"IND","IND @ MEM",2021-04-11,"166.7","114.8",1,"MEM"
"MIL","MIL @ ORL",2021-04-11,"145.5","82.6",1,"ORL"
"NYK","NYK vs. TOR",2021-04-11,"112.5","66.7",1,"TOR"
"CHI","CHI @ MIN",2021-04-11,"108.3","120.8",1,"MIN"
"CHA","CHA vs. ATL",2021-04-11,"80.0","132.0",1,"ATL"
"ATL","ATL @ CHA",2021-04-11,"132.0","80.0",1,"CHA"
"MEM","MEM vs. IND",2021-04-11,"114.8","166.7",1,"IND"
"POR","POR vs. MIA",2021-04-11,"119.2","100.0",1,"MIA"
"ORL","ORL vs. MIL",2021-04-11,"82.6","145.5",1,"MIL"
"CLE","CLE vs. NOP",2021-04-11,"150.0","111.5",1,"NOP"
"SAS","SAS @ DAL",2021-04-11,"108.3","108.3",1,"DAL"
"TOR","TOR @ NYK",2021-04-11,"66.7","112.5",1,"NYK"
"MIA","MIA @ POR",2021-04-11,"100.0","119.2",1,"POR"
"MIN","MIN vs. CHI",2021-04-11,"120.8","108.3",1,"CHI"
"DET","DET @ LAC",2021-04-11,"152.2","130.4",1,"LAC"
"DAL","DAL vs. SAS",2021-04-11,"108.3","108.3",1,"SAS"
"NOP","NOP @ CLE",2021-04-11,"111.5","150.0",1,"CLE"
"DEN","DEN vs. BOS",2021-04-11,"112.5","66.7",1,"BOS"
"LAC","LAC vs. DET",2021-04-11,"130.4","152.2",1,"DET"
"BOS","BOS @ DEN",2021-04-11,"66.7","112.5",1,"DEN"
"ORL","ORL vs. SAS",2021-04-12,"64.0","116.7",1,"SAS"
"NYK","NYK vs. LAL",2021-04-12,"100.0","103.7",1,"LAL"
"DAL","DAL vs. PHI",2021-04-12,"100.0","115.4",1,"PHI"
"MEM","MEM vs. CHI",2021-04-12,"88.0","88.0",1,"CHI"
"SAS","SAS @ ORL",2021-04-12,"116.7","64.0",1,"ORL"
"UTA","UTA vs. WAS",2021-04-12,"161.5","126.9",1,"WAS"
"PHX","PHX vs. HOU",2021-04-12,"140.7","107.4",1,"HOU"
"PHI","PHI @ DAL",2021-04-12,"115.4","100.0",1,"DAL"
"GSW","GSW vs. DEN",2021-04-12,"137.5","133.3",1,"DEN"
"WAS","WAS @ UTA",2021-04-12,"126.9","161.5",1,"UTA"
"DEN","DEN @ GSW",2021-04-12,"133.3","137.5",1,"GSW"
"NOP","NOP vs. SAC",2021-04-12,"114.8","70.4",1,"SAC"
"HOU","HOU @ PHX",2021-04-12,"107.4","140.7",1,"PHX"
"SAC","SAC @ NOP",2021-04-12,"70.4","114.8",1,"NOP"
"LAL","LAL @ NYK",2021-04-12,"103.7","100.0",1,"NYK"
"CHI","CHI @ MEM",2021-04-12,"88.0","88.0",1,"MEM"
"POR","POR vs. MIN",2021-01-07,"180.8","100.0",2,"MIN"
"DAL","DAL vs. NOP",2021-02-12,"175.0","129.2",2,"NOP"
"NOP","NOP @ CHI",2021-02-10,"173.9","95.7",2,"CHI"
"SAS","SAS @ ATL",2021-02-12,"170.8","76.0",2,"ATL"
"PHI","PHI vs. WAS",2021-01-06,"169.0","143.3",2,"WAS"
"CHA","CHA @ BKN",2021-04-01,"168.2","156.5",2,"BKN"
"MIA","MIA @ NYK",2021-02-07,"166.7","163.6",2,"NYK"
"BKN","BKN vs. NOP",2021-04-07,"165.4","100.0",2,"NOP"
"CHI","CHI @ NOP",2021-03-03,"165.2","87.0",2,"NOP"
"NYK","NYK vs. MIA",2021-02-07,"163.6","166.7",2,"MIA"
"POR","POR vs. CLE",2021-02-12,"162.5","120.8",2,"CLE"
"PHX","PHX vs. HOU",2021-04-12,"159.3","103.6",2,"HOU"
"MIN","MIN @ DEN",2021-01-05,"159.3","103.7",2,"DEN"
"LAC","LAC vs. HOU",2021-04-09,"157.7","40.0",2,"HOU"
"UTA","UTA @ NOP",2021-03-01,"157.7","126.9",2,"NOP"
"SAS","SAS vs. BKN",2021-03-01,"157.1","136.4",2,"BKN"
"BKN","BKN vs. CHA",2021-04-01,"156.5","168.2",2,"CHA"
"ORL","ORL @ GSW",2021-02-11,"156.5","75.0",2,"GSW"
"MEM","MEM vs. TOR",2021-02-08,"156.5","127.3",2,"TOR"
"ORL","ORL vs. CLE",2021-01-06,"156.5","100.0",2,"CLE"
"UTA","UTA @ CHA",2021-02-05,"156.0","84.6",2,"CHA"
"WAS","WAS vs. PHX",2021-01-11,"156.0","108.0",2,"PHX"
"MIN","MIN vs. CHI",2021-04-11,"154.2","116.0",2,"CHI"
"MIA","MIA vs. OKC",2021-01-04,"154.2","95.8",2,"OKC"
"TOR","TOR @ CLE",2021-04-10,"153.8","112.0",2,"CLE"
"MIN","MIN @ NOP",2021-03-11,"153.8","100.0",2,"NOP"
"SAC","SAC vs. LAL",2021-03-03,"153.8","120.0",2,"LAL"
"OKC","OKC vs. MIN",2021-02-06,"153.8","146.2",2,"MIN"
"BKN","BKN vs. TOR",2021-02-05,"153.8","122.2",2,"TOR"
"WAS","WAS vs. POR",2021-02-02,"153.8","134.6",2,"POR"
"LAL","LAL @ HOU",2021-01-10,"153.8","100.0",2,"HOU"
"WAS","WAS vs. PHI",2021-03-12,"152.0","119.2",2,"PHI"
"MIL","MIL vs. DET",2021-01-06,"152.0","88.5",2,"DET"
"IND","IND vs. MIN",2021-04-07,"150.0","89.3",2,"MIN"
"ORL","ORL @ DEN",2021-04-04,"150.0","100.0",2,"DEN"
"TOR","TOR @ BOS",2021-03-04,"150.0","145.8",2,"BOS"
"LAC","LAC @ WAS",2021-03-04,"150.0","116.0",2,"WAS"
"PHI","PHI vs. IND",2021-03-01,"150.0","88.5",2,"IND"
"DET","DET vs. IND",2021-02-11,"150.0","109.1",2,"IND"
"NOP","NOP vs. HOU",2021-02-09,"150.0","113.6",2,"HOU"
"DAL","DAL vs. GSW",2021-02-04,"150.0","131.0",2,"GSW"
"HOU","HOU @ MEM",2021-02-04,"150.0","87.0",2,"MEM"
"BKN","BKN vs. WAS",2021-01-03,"148.3","141.4",2,"WAS"
"DEN","DEN vs. DET",2021-04-06,"148.0","96.0",2,"DET"
"OKC","OKC @ PHX",2021-04-02,"148.0","125.0",2,"PHX"
"DAL","DAL vs. GSW",2021-02-06,"148.0","126.9",2,"GSW"
"MEM","MEM @ ATL",2021-04-07,"146.2","111.1",2,"ATL"
"PHI","PHI vs. MIN",2021-04-03,"146.2","124.0",2,"MIN"
"MEM","MEM vs. MIN",2021-04-02,"146.2","146.2",2,"MIN"
"MIN","MIN @ MEM",2021-04-02,"146.2","146.2",2,"MEM"
"MIN","MIN @ OKC",2021-02-06,"146.2","153.8",2,"OKC"
"ATL","ATL vs. TOR",2021-02-06,"146.2","111.5",2,"TOR"
"BOS","BOS @ TOR",2021-01-04,"146.2","53.8",2,"TOR"
"IND","IND @ SAS",2021-04-03,"145.8","108.3",2,"SAS"
"TOR","TOR vs. GSW",2021-04-02,"145.8","69.6",2,"GSW"
"BKN","BKN vs. BOS",2021-03-11,"145.8","104.0",2,"BOS"
"BOS","BOS vs. TOR",2021-03-04,"145.8","150.0",2,"TOR"
"BKN","BKN vs. IND",2021-02-10,"145.8","50.0",2,"IND"
"CHI","CHI vs. NYK",2021-02-03,"145.8","120.8",2,"NYK"
"PHI","PHI vs. CHA",2021-01-04,"145.8","92.0",2,"CHA"
