"slugTeam","match_up","dateGame","offrtg","defrtg","numberPeriod","slugOpp"
"MIA","MIA vs. SAS",2020-01-15,"109.1","118.2",3,"SAS"
"SAS","SAS vs. GSW",2019-12-31,"109.1","87.0",3,"GSW"
"MIN","MIN @ DEN",2019-12-20,"109.1","95.5",3,"DEN"
"IND","IND vs. CHA",2020-02-25,"108.7","47.8",3,"CHA"
"DAL","DAL @ POR",2020-01-23,"108.7","112.5",3,"POR"
"MIN","MIN vs. DEN",2020-01-20,"108.7","108.3",3,"DEN"
"DEN","DEN vs. NOP",2019-12-25,"108.7","113.0",3,"NOP"
"NOP","NOP @ PHI",2019-12-13,"108.7","136.4",3,"PHI"
"DET","DET vs. ORL",2019-11-25,"108.7","62.5",3,"ORL"
"SAC","SAC vs. PHX",2019-11-19,"108.7","130.4",3,"PHX"
"WAS","WAS @ ORL",2019-11-17,"108.7","117.4",3,"ORL"
"DAL","DAL vs. TOR",2019-11-16,"108.7","73.9",3,"TOR"
"DEN","DEN vs. PHX",2019-10-25,"108.7","77.3",3,"PHX"
"MIA","MIA @ IND",2020-08-14,"108.3","108.3",3,"IND"
"IND","IND vs. MIA",2020-08-14,"108.3","108.3",3,"MIA"
"NOP","NOP @ ORL",2020-08-13,"108.3","91.7",3,"ORL"
"UTA","UTA vs. SAS",2020-08-13,"108.3","112.5",3,"SAS"
"BOS","BOS vs. WAS",2020-08-13,"108.3","91.7",3,"WAS"
"PHX","PHX vs. DET",2020-02-28,"108.3","133.3",3,"DET"
"NOP","NOP vs. DEN",2020-01-24,"108.3","124.0",3,"DEN"
"MEM","MEM @ DET",2020-01-24,"108.3","96.0",3,"DET"
"DEN","DEN @ MIN",2020-01-20,"108.3","108.7",3,"MIN"
"SAS","SAS vs. MIA",2020-01-19,"108.3","130.4",3,"MIA"
"POR","POR @ DAL",2020-01-17,"108.3","104.0",3,"DAL"
"DEN","DEN vs. SAC",2019-12-29,"108.3","100.0",3,"SAC"
"MIA","MIA vs. IND",2019-12-27,"108.3","112.5",3,"IND"
"CLE","CLE vs. MEM",2019-12-20,"108.3","150.0",3,"MEM"
"PHI","PHI vs. MIA",2019-12-18,"108.3","113.0",3,"MIA"
"BOS","BOS @ DAL",2019-12-18,"108.3","78.3",3,"DAL"
"TOR","TOR @ DET",2019-12-18,"108.3","62.5",3,"DET"
"SAC","SAC vs. NYK",2019-12-13,"108.3","108.0",3,"NYK"
"CHA","CHA @ MIL",2019-11-30,"108.3","145.8",3,"MIL"
"SAS","SAS vs. LAL",2019-11-25,"108.3","133.3",3,"LAL"
"UTA","UTA @ MIL",2019-11-25,"108.3","182.6",3,"MIL"
"SAS","SAS @ ORL",2019-11-15,"108.3","128.0",3,"ORL"
"DET","DET vs. PHI",2019-10-26,"108.3","116.0",3,"PHI"
"DAL","DAL @ ORL",2020-02-21,"108.0","123.1",3,"ORL"
"GSW","GSW vs. HOU",2020-02-20,"108.0","142.3",3,"HOU"
"MEM","MEM @ NOP",2020-01-31,"108.0","176.0",3,"NOP"
"NYK","NYK vs. PHX",2020-01-16,"108.0","133.3",3,"PHX"
"PHX","PHX @ GSW",2019-12-27,"108.0","92.0",3,"GSW"
"OKC","OKC vs. MEM",2019-12-26,"108.0","148.0",3,"MEM"
"NYK","NYK vs. WAS",2019-12-23,"108.0","124.0",3,"WAS"
"NOP","NOP vs. ORL",2019-12-15,"108.0","157.7",3,"ORL"
"NYK","NYK @ SAC",2019-12-13,"108.0","108.3",3,"SAC"
"SAC","SAC vs. DEN",2019-11-30,"108.0","72.0",3,"DEN"
"MEM","MEM @ IND",2019-11-25,"108.0","142.3",3,"IND"
"DAL","DAL @ HOU",2019-11-24,"108.0","145.8",3,"HOU"
"LAL","LAL vs. ATL",2019-11-17,"108.0","144.0",3,"ATL"
"GSW","GSW @ LAL",2019-11-13,"108.0","124.0",3,"LAL"
"SAS","SAS @ LAC",2019-10-31,"108.0","120.0",3,"LAC"
"MIA","MIA @ MIN",2019-10-27,"108.0","91.7",3,"MIN"
"ORL","ORL @ SAS",2020-02-29,"107.7","96.0",3,"SAS"
"MEM","MEM vs. SAC",2020-02-28,"107.7","124.0",3,"SAC"
"ATL","ATL vs. LAC",2020-01-22,"107.7","57.7",3,"LAC"
"DEN","DEN @ GSW",2020-01-16,"107.7","88.5",3,"GSW"
"ORL","ORL @ LAC",2020-01-16,"107.7","92.3",3,"LAC"
"PHX","PHX @ POR",2019-12-30,"107.7","96.2",3,"POR"
"MIA","MIA vs. NYK",2019-12-20,"107.7","100.0",3,"NYK"
"CLE","CLE @ MIL",2019-12-14,"107.7","132.0",3,"MIL"
"MEM","MEM vs. LAC",2019-11-27,"107.7","103.7",3,"LAC"
"NYK","NYK vs. SAS",2019-11-23,"107.7","84.0",3,"SAS"
"SAS","SAS @ PHI",2019-11-22,"107.7","112.0",3,"PHI"
"MIL","MIL @ HOU",2019-10-24,"107.7","84.0",3,"HOU"
"BOS","BOS @ POR",2020-02-25,"107.4","84.6",3,"POR"
"UTA","UTA vs. SAS",2020-02-21,"107.4","103.7",3,"SAS"
"SAC","SAC vs. OKC",2020-01-29,"107.4","142.3",3,"OKC"
"BKN","BKN vs. MIL",2020-01-18,"107.4","133.3",3,"MIL"
"SAS","SAS @ WAS",2019-11-20,"107.4","146.2",3,"WAS"
"CLE","CLE @ MIA",2019-11-20,"107.4","88.9",3,"MIA"
"PHI","PHI @ ORL",2019-11-13,"107.4","100.0",3,"ORL"
"MIA","MIA vs. MEM",2019-10-23,"107.4","88.9",3,"MEM"
"DET","DET vs. MIL",2020-02-20,"107.1","96.6",3,"MIL"
"ATL","ATL @ CLE",2019-12-23,"107.1","85.2",3,"CLE"
"BKN","BKN vs. NYK",2019-10-25,"107.1","118.5",3,"NYK"
"MIN","MIN @ DAL",2020-02-24,"106.9","100.0",3,"DAL"
"ORL","ORL @ MIA",2020-01-27,"104.5","147.6",3,"MIA"
"DAL","DAL @ DEN",2019-10-29,"104.5","117.4",3,"DEN"
"LAC","LAC vs. SAC",2020-01-30,"104.3","91.3",3,"SAC"
"BKN","BKN @ NYK",2020-01-26,"104.3","125.0",3,"NYK"
"UTA","UTA vs. ORL",2019-12-17,"104.3","104.3",3,"ORL"
"ORL","ORL @ UTA",2019-12-17,"104.3","104.3",3,"UTA"
"LAL","LAL @ IND",2019-12-17,"104.3","116.7",3,"IND"
"MIA","MIA @ PHI",2019-11-23,"104.3","160.9",3,"PHI"
"UTA","UTA @ PHX",2019-10-28,"104.3","134.8",3,"PHX"
"POR","POR vs. DEN",2019-10-23,"104.3","79.2",3,"DEN"
"POR","POR vs. MEM",2020-07-31,"104.2","144.0",3,"MEM"
"MIA","MIA vs. DAL",2020-02-28,"104.2","152.0",3,"DAL"
"NOP","NOP vs. CLE",2020-02-28,"104.2","116.7",3,"CLE"
"IND","IND vs. CHI",2020-01-29,"104.2","126.1",3,"CHI"
"CHI","CHI vs. SAC",2020-01-24,"104.2","91.3",3,"SAC"
"LAL","LAL @ BOS",2020-01-20,"104.2","140.0",3,"BOS"
"DET","DET vs. NOP",2020-01-13,"104.2","113.0",3,"NOP"
"BOS","BOS vs. TOR",2019-12-28,"104.2","120.0",3,"TOR"
"DET","DET @ SAS",2019-12-28,"104.2","175.0",3,"SAS"
"MIL","MIL @ PHI",2019-12-25,"104.2","129.2",3,"PHI"
"BOS","BOS vs. CHA",2019-12-22,"104.2","91.3",3,"CHA"
"PHX","PHX @ LAC",2019-12-17,"104.2","150.0",3,"LAC"
"DEN","DEN vs. BOS",2019-11-22,"104.2","92.0",3,"BOS"
"POR","POR vs. TOR",2019-11-13,"104.2","137.5",3,"TOR"
"NOP","NOP @ TOR",2019-10-22,"104.2","128.0",3,"TOR"
"SAC","SAC @ GSW",2020-02-25,"104.0","120.0",3,"GSW"
"CLE","CLE @ MIA",2020-02-22,"104.0","100.0",3,"MIA"
"BKN","BKN @ PHI",2020-02-20,"104.0","145.8",3,"PHI"
"POR","POR vs. HOU",2020-01-29,"104.0","84.6",3,"HOU"
"GSW","GSW vs. UTA",2020-01-22,"104.0","140.0",3,"UTA"
"TOR","TOR @ ATL",2020-01-20,"104.0","84.6",3,"ATL"
"DAL","DAL vs. POR",2020-01-17,"104.0","108.3",3,"POR"
"DAL","DAL @ LAL",2019-12-29,"104.0","120.0",3,"LAL"
"DEN","DEN @ PHX",2019-12-23,"104.0","133.3",3,"PHX"
"MIA","MIA @ HOU",2019-11-27,"104.0","100.0",3,"HOU"
"HOU","HOU vs. IND",2019-11-15,"104.0","120.0",3,"IND"
"IND","IND @ CLE",2019-10-26,"104.0","100.0",3,"CLE"
"BOS","BOS vs. TOR",2019-10-25,"104.0","132.0",3,"TOR"
"PHX","PHX @ BOS",2020-01-18,"103.8","96.2",3,"BOS"
"SAS","SAS @ DAL",2019-12-26,"103.8","103.8",3,"DAL"
"DAL","DAL vs. SAS",2019-12-26,"103.8","103.8",3,"SAS"
"GSW","GSW vs. MIN",2019-12-23,"103.8","88.9",3,"MIN"
"IND","IND vs. MIL",2019-11-16,"103.8","84.6",3,"MIL"
"DET","DET @ TOR",2019-10-30,"103.8","142.3",3,"TOR"
"SAS","SAS @ UTA",2020-02-21,"103.7","107.4",3,"UTA"
"SAC","SAC @ MIN",2020-01-27,"103.7","111.5",3,"MIN"
"MIL","MIL @ CHA",2020-01-24,"103.7","88.5",3,"CHA"
"WAS","WAS @ DET",2019-12-26,"103.7","135.7",3,"DET"
"GSW","GSW vs. HOU",2019-12-25,"103.7","67.9",3,"HOU"
"TOR","TOR vs. WAS",2019-12-20,"103.7","126.9",3,"WAS"
"GSW","GSW @ UTA",2019-12-13,"103.7","142.3",3,"UTA"
"LAC","LAC @ MEM",2019-11-27,"103.7","107.7",3,"MEM"
"PHI","PHI vs. BOS",2019-10-23,"103.7","74.1",3,"BOS"
"CLE","CLE @ CHI",2020-01-18,"103.6","114.8",3,"CHI"
"ATL","ATL @ PHX",2019-11-14,"103.6","132.1",3,"PHX"
"MIA","MIA @ MIL",2019-10-26,"103.6","85.2",3,"MIL"
"ATL","ATL vs. LAL",2019-12-15,"103.4","96.4",3,"LAL"
"WAS","WAS @ LAL",2019-11-29,"103.4","120.7",3,"LAL"
"PHI","PHI vs. MIN",2019-10-30,"103.4","125.0",3,"MIN"
"TOR","TOR vs. DEN",2020-08-14,"100.0","100.0",3,"DEN"
"DEN","DEN @ TOR",2020-08-14,"100.0","100.0",3,"TOR"
"NOP","NOP vs. UTA",2020-07-30,"100.0","114.8",3,"UTA"
"LAC","LAC @ LAL",2020-07-30,"100.0","88.0",3,"LAL"
"CLE","CLE vs. IND",2020-02-29,"100.0","111.1",3,"IND"
"CHA","CHA @ TOR",2020-02-28,"100.0","119.0",3,"TOR"
"DEN","DEN @ LAC",2020-02-28,"100.0","139.1",3,"LAC"
"POR","POR @ IND",2020-02-27,"100.0","142.3",3,"IND"
"CLE","CLE vs. PHI",2020-02-26,"100.0","114.3",3,"PHI"
"DEN","DEN vs. DET",2020-02-25,"100.0","113.0",3,"DET"
"LAC","LAC vs. MEM",2020-02-24,"100.0","126.1",3,"MEM"
"DAL","DAL vs. MIN",2020-02-24,"100.0","106.9",3,"MIN"
"DEN","DEN vs. MIN",2020-02-23,"100.0","91.7",3,"MIN"
"CHI","CHI vs. WAS",2020-02-23,"100.0","96.4",3,"WAS"
"MIA","MIA vs. CLE",2020-02-22,"100.0","104.0",3,"CLE"
"ATL","ATL vs. MIA",2020-02-20,"100.0","117.9",3,"MIA"
"DAL","DAL @ HOU",2020-01-31,"100.0","138.5",3,"HOU"
"CLE","CLE vs. TOR",2020-01-30,"100.0","133.3",3,"TOR"
"DET","DET @ BKN",2020-01-29,"100.0","120.8",3,"BKN"
"CHA","CHA vs. NYK",2020-01-28,"100.0","72.7",3,"NYK"
"TOR","TOR vs. ATL",2020-01-28,"100.0","90.0",3,"ATL"
"CHI","CHI vs. SAS",2020-01-27,"100.0","148.0",3,"SAS"
"WAS","WAS @ ATL",2020-01-26,"100.0","136.7",3,"ATL"
"DAL","DAL @ UTA",2020-01-25,"100.0","96.2",3,"UTA"
"SAC","SAC @ DET",2020-01-22,"100.0","144.0",3,"DET"
"MIN","MIN @ CHI",2020-01-22,"100.0","84.6",3,"CHI"
"LAC","LAC @ DAL",2020-01-21,"100.0","138.1",3,"DAL"
"NOP","NOP @ MEM",2020-01-20,"100.0","96.4",3,"MEM"
"PHI","PHI @ BKN",2020-01-20,"100.0","95.8",3,"BKN"
"UTA","UTA vs. IND",2020-01-20,"100.0","79.2",3,"IND"
"DET","DET @ WAS",2020-01-20,"100.0","95.8",3,"WAS"
"NYK","NYK vs. PHI",2020-01-18,"100.0","75.0",3,"PHI"
"ATL","ATL vs. PHX",2020-01-14,"100.0","114.3",3,"PHX"
"HOU","HOU @ MEM",2020-01-14,"100.0","85.7",3,"MEM"
"SAC","SAC @ DEN",2019-12-29,"100.0","108.3",3,"DEN"
"NYK","NYK @ WAS",2019-12-28,"100.0","74.1",3,"WAS"
"ORL","ORL @ MIL",2019-12-28,"100.0","81.5",3,"MIL"
"CHI","CHI @ ORL",2019-12-23,"100.0","118.5",3,"ORL"
"LAL","LAL vs. DEN",2019-12-22,"100.0","144.0",3,"DEN"
"LAC","LAC @ OKC",2019-12-22,"100.0","116.0",3,"OKC"
"PHI","PHI vs. WAS",2019-12-21,"100.0","117.4",3,"WAS"
"MIN","MIN @ POR",2019-12-21,"100.0","81.5",3,"POR"
"NYK","NYK @ MIA",2019-12-20,"100.0","107.7",3,"MIA"
"BKN","BKN @ SAS",2019-12-19,"100.0","137.5",3,"SAS"
"MIL","MIL vs. LAL",2019-12-19,"100.0","152.2",3,"LAL"
"CHI","CHI @ WAS",2019-12-18,"100.0","128.6",3,"WAS"
"MEM","MEM vs. MIA",2019-12-16,"100.0","121.7",3,"MIA"
"MIA","MIA vs. LAL",2019-12-13,"100.0","142.3",3,"LAL"
"CHA","CHA @ DET",2019-11-29,"100.0","127.3",3,"DET"
"OKC","OKC @ POR",2019-11-27,"100.0","157.7",3,"POR"
"GSW","GSW vs. CHI",2019-11-27,"100.0","100.0",3,"CHI"
"HOU","HOU vs. MIA",2019-11-27,"100.0","104.0",3,"MIA"
"PHX","PHX vs. WAS",2019-11-27,"100.0","136.0",3,"WAS"
"CHI","CHI @ GSW",2019-11-27,"100.0","100.0",3,"GSW"
"GSW","GSW vs. OKC",2019-11-25,"100.0","91.3",3,"OKC"
"CLE","CLE vs. BKN",2019-11-25,"100.0","126.1",3,"BKN"
"CHA","CHA @ MIA",2019-11-25,"100.0","116.0",3,"MIA"
"ATL","ATL vs. MIN",2019-11-25,"100.0","150.0",3,"MIN"
"GSW","GSW @ DAL",2019-11-20,"100.0","120.0",3,"DAL"
"HOU","HOU @ DEN",2019-11-20,"100.0","133.3",3,"DEN"
"BKN","BKN vs. CHA",2019-11-20,"100.0","84.6",3,"CHA"
"MIN","MIN vs. UTA",2019-11-20,"100.0","113.6",3,"UTA"
"CHI","CHI vs. DET",2019-11-20,"100.0","61.5",3,"DET"
"POR","POR @ NOP",2019-11-19,"100.0","140.0",3,"NOP"
"MEM","MEM vs. GSW",2019-11-19,"100.0","81.5",3,"GSW"
"LAC","LAC vs. OKC",2019-11-18,"100.0","70.8",3,"OKC"
"POR","POR @ HOU",2019-11-18,"100.0","129.6",3,"HOU"
"NYK","NYK vs. CHA",2019-11-16,"100.0","127.3",3,"CHA"
"MIA","MIA vs. NOP",2019-11-16,"100.0","66.7",3,"NOP"
"WAS","WAS @ MIN",2019-11-15,"100.0","73.1",3,"MIN"
"ORL","ORL vs. PHI",2019-11-13,"100.0","107.4",3,"PHI"
"PHX","PHX @ GSW",2019-10-30,"100.0","87.5",3,"GSW"
"CLE","CLE vs. IND",2019-10-26,"100.0","104.0",3,"IND"
"CHA","CHA vs. MIN",2019-10-25,"100.0","180.0",3,"MIN"
"LAC","LAC vs. LAL",2019-10-22,"100.0","140.9",3,"LAL"
"NOP","NOP @ LAL",2020-02-25,"96.6","85.7",3,"LAL"
"MIL","MIL @ DET",2020-02-20,"96.6","107.1",3,"DET"
"GSW","GSW @ PHI",2020-01-28,"96.6","96.4",3,"PHI"
"ATL","ATL vs. UTA",2019-12-19,"96.6","110.7",3,"UTA"
"SAC","SAC @ SAS",2020-07-31,"96.4","114.3",3,"SAS"
"WAS","WAS @ CHI",2020-02-23,"96.4","100.0",3,"CHI"
"PHI","PHI vs. GSW",2020-01-28,"96.4","96.6",3,"GSW"
"MEM","MEM vs. NOP",2020-01-20,"96.4","100.0",3,"NOP"
"LAL","LAL @ ATL",2019-12-15,"96.4","103.4",3,"ATL"
"PHI","PHI @ CLE",2019-11-17,"96.4","89.3",3,"CLE"
"SAC","SAC vs. POR",2019-10-25,"96.4","132.1",3,"POR"
"UTA","UTA vs. PHX",2020-02-24,"96.3","132.1",3,"PHX"
"PHI","PHI vs. LAL",2020-01-25,"96.3","88.5",3,"LAL"
"SAC","SAC vs. DAL",2020-01-15,"96.3","137.0",3,"DAL"
"DET","DET @ HOU",2019-12-14,"96.3","85.2",3,"HOU"
"MIL","MIL @ MEM",2019-12-13,"96.3","122.2",3,"MEM"
"BOS","BOS @ BKN",2019-11-29,"96.3","111.5",3,"BKN"
"UTA","UTA vs. DAL",2020-01-25,"96.2","100.0",3,"DAL"
"BOS","BOS vs. PHX",2020-01-18,"96.2","103.8",3,"PHX"
"POR","POR vs. PHX",2019-12-30,"96.2","107.7",3,"PHX"
"HOU","HOU vs. BKN",2019-12-28,"96.2","96.2",3,"BKN"
"BKN","BKN @ HOU",2019-12-28,"96.2","96.2",3,"HOU"
"ATL","ATL @ BKN",2019-12-21,"96.2","96.2",3,"BKN"
"BKN","BKN vs. ATL",2019-12-21,"96.2","96.2",3,"ATL"
"DAL","DAL @ PHI",2019-12-20,"96.2","76.9",3,"PHI"
"LAL","LAL @ NOP",2019-11-27,"96.2","92.6",3,"NOP"
"LAC","LAC vs. HOU",2019-11-22,"96.2","122.2",3,"HOU"
"UTA","UTA vs. GSW",2019-11-22,"96.2","77.8",3,"GSW"
"IND","IND @ BKN",2019-11-18,"96.2","132.0",3,"BKN"
"LAL","LAL vs. SAC",2019-11-15,"96.2","84.0",3,"SAC"
"HOU","HOU vs. LAC",2019-11-13,"96.2","119.2",3,"LAC"
"ORL","ORL @ ATL",2019-10-26,"96.2","96.2",3,"ATL"
"ATL","ATL vs. ORL",2019-10-26,"96.2","96.2",3,"ORL"
"POR","POR @ BKN",2020-08-13,"96.0","148.0",3,"BKN"
"SAS","SAS vs. ORL",2020-02-29,"96.0","107.7",3,"ORL"
"MIN","MIN vs. OKC",2020-01-25,"96.0","150.0",3,"OKC"
"MIN","MIN vs. HOU",2020-01-24,"96.0","119.2",3,"HOU"
"DET","DET vs. MEM",2020-01-24,"96.0","108.3",3,"MEM"
"BKN","BKN vs. LAL",2020-01-23,"96.0","116.0",3,"LAL"
"ORL","ORL @ LAL",2020-01-15,"96.0","120.0",3,"LAL"
"POR","POR @ UTA",2019-12-26,"96.0","136.0",3,"UTA"
"MIA","MIA vs. GSW",2019-11-29,"96.0","80.8",3,"GSW"
"MIN","MIN @ SAS",2019-11-27,"96.0","124.0",3,"SAS"
"CHI","CHI vs. MIA",2019-11-22,"96.0","72.0",3,"MIA"
"LAL","LAL vs. CHA",2019-10-27,"96.0","72.0",3,"CHA"
"CLE","CLE @ ORL",2019-10-23,"96.0","64.0",3,"ORL"
"NYK","NYK vs. CHI",2020-02-29,"95.8","132.0",3,"CHI"
"IND","IND @ TOR",2020-02-23,"95.8","91.7",3,"TOR"
"TOR","TOR @ SAS",2020-01-26,"95.8","136.0",3,"SAS"
"WAS","WAS vs. DET",2020-01-20,"95.8","100.0",3,"DET"
"HOU","HOU vs. OKC",2020-01-20,"95.8","60.9",3,"OKC"
"BKN","BKN vs. PHI",2020-01-20,"95.8","100.0",3,"PHI"
"OKC","OKC vs. POR",2020-01-18,"95.8","83.3",3,"POR"
"IND","IND @ NOP",2019-12-28,"95.8","152.0",3,"NOP"
"PHI","PHI @ BKN",2019-12-15,"95.8","113.0",3,"BKN"
"IND","IND @ ATL",2019-12-13,"95.8","152.2",3,"ATL"
"ATL","ATL @ MIL",2019-11-27,"95.8","91.3",3,"MIL"
"NYK","NYK @ TOR",2019-11-27,"95.8","124.0",3,"TOR"
"PHX","PHX vs. BOS",2019-11-18,"95.8","92.0",3,"BOS"
"DEN","DEN @ NOP",2019-10-31,"95.8","125.0",3,"NOP"
"BOS","BOS vs. HOU",2020-02-29,"95.7","150.0",3,"HOU"
"LAC","LAC @ PHX",2020-02-26,"95.7","73.9",3,"PHX"
"DET","DET vs. TOR",2020-01-31,"95.7","81.8",3,"TOR"
"PHX","PHX @ SAS",2020-01-24,"95.7","121.7",3,"SAS"
"PHI","PHI @ TOR",2020-01-22,"95.7","113.0",3,"TOR"
"NYK","NYK vs. LAL",2020-01-22,"95.7","121.7",3,"LAL"
"CHA","CHA vs. OKC",2019-12-27,"95.7","82.6",3,"OKC"
"DEN","DEN vs. MIN",2019-12-20,"95.5","109.1",3,"MIN"
"PHI","PHI vs. NYK",2019-11-20,"95.5","121.7",3,"NYK"
"DEN","DEN vs. NYK",2019-12-15,"95.2","150.0",3,"NYK"
"CLE","CLE @ MIL",2019-10-28,"93.3","110.3",3,"MIL"
"MIL","MIL @ NYK",2019-12-21,"93.1","53.3",3,"NYK"
"TOR","TOR vs. PHX",2020-02-21,"92.9","129.6",3,"PHX"
"WAS","WAS @ OKC",2019-10-25,"92.9","88.9",3,"OKC"
"PHI","PHI @ ATL",2020-01-30,"92.6","89.3",3,"ATL"
"CLE","CLE vs. NOP",2020-01-28,"92.6","115.4",3,"NOP"
"ORL","ORL vs. PHI",2019-12-27,"92.6","77.8",3,"PHI"
"NOP","NOP vs. LAL",2019-11-27,"92.6","96.2",3,"LAL"
"OKC","OKC vs. POR",2019-10-30,"92.6","70.4",3,"POR"
"NYK","NYK vs. BOS",2019-10-26,"92.6","133.3",3,"BOS"
"CLE","CLE vs. MIA",2020-02-24,"92.3","124.0",3,"MIA"
"LAC","LAC vs. ORL",2020-01-16,"92.3","107.7",3,"ORL"
"TOR","TOR @ OKC",2020-01-15,"92.3","112.0",3,"OKC"
"GSW","GSW vs. DAL",2020-01-14,"92.3","111.5",3,"DAL"
"IND","IND vs. TOR",2019-12-23,"92.3","134.6",3,"TOR"
"MIL","MIL vs. IND",2019-12-22,"92.3","72.0",3,"IND"
"IND","IND vs. SAC",2019-12-20,"92.3","88.0",3,"SAC"
"UTA","UTA vs. NOP",2019-11-23,"92.3","125.9",3,"NOP"
"BKN","BKN @ CHI",2019-11-16,"92.3","84.6",3,"CHI"
"BOS","BOS @ GSW",2019-11-15,"92.3","74.1",3,"GSW"
"MEM","MEM vs. UTA",2019-11-15,"92.3","119.2",3,"UTA"
"NOP","NOP vs. LAC",2019-11-14,"92.3","140.7",3,"LAC"
"MIL","MIL vs. BOS",2020-07-31,"92.0","116.0",3,"BOS"
"PHI","PHI @ IND",2019-12-31,"92.0","111.5",3,"IND"
"GSW","GSW vs. PHX",2019-12-27,"92.0","108.0",3,"PHX"
"CHA","CHA @ CLE",2019-12-18,"92.0","92.0",3,"CLE"
"CLE","CLE vs. CHA",2019-12-18,"92.0","92.0",3,"CHA"
"BKN","BKN @ BOS",2019-11-27,"92.0","130.8",3,"BOS"
"MIL","MIL vs. DET",2019-11-23,"92.0","88.0",3,"DET"
"BOS","BOS @ DEN",2019-11-22,"92.0","104.2",3,"DEN"
"BOS","BOS @ PHX",2019-11-18,"92.0","95.8",3,"PHX"
"MIN","MIN vs. HOU",2019-11-16,"92.0","120.8",3,"HOU"
"ORL","ORL vs. NOP",2020-08-13,"91.7","108.3",3,"NOP"
"WAS","WAS @ BOS",2020-08-13,"91.7","108.3",3,"BOS"
"DAL","DAL @ PHX",2020-08-13,"91.7","116.7",3,"PHX"
"PHI","PHI vs. ATL",2020-02-24,"91.7","166.7",3,"ATL"
"MIN","MIN @ DEN",2020-02-23,"91.7","100.0",3,"DEN"
"TOR","TOR vs. IND",2020-02-23,"91.7","95.8",3,"IND"
"UTA","UTA @ DEN",2020-01-30,"91.7","143.5",3,"DEN"
"PHX","PHX @ SAC",2019-12-28,"91.7","116.7",3,"SAC"
"SAS","SAS vs. LAC",2019-12-21,"91.7","158.3",3,"LAC"
"CHA","CHA vs. UTA",2019-12-21,"91.7","121.7",3,"UTA"
"MIN","MIN vs. MIA",2019-10-27,"91.7","108.0",3,"MIA"
"SAC","SAC @ OKC",2020-02-27,"91.3","140.9",3,"OKC"
"SAC","SAC @ LAC",2020-01-30,"91.3","104.3",3,"LAC"
"SAC","SAC @ CHI",2020-01-24,"91.3","104.2",3,"CHI"
"CHA","CHA @ BOS",2019-12-22,"91.3","104.2",3,"BOS"
"MIL","MIL vs. ATL",2019-11-27,"91.3","95.8",3,"ATL"
"OKC","OKC @ GSW",2019-11-25,"91.3","100.0",3,"GSW"
"MEM","MEM vs. LAL",2019-11-23,"91.3","125.0",3,"LAL"
"PHI","PHI @ IND",2020-01-13,"90.9","126.1",3,"IND"
"ATL","ATL @ TOR",2020-01-28,"90.0","100.0",3,"TOR"
"ATL","ATL vs. PHI",2020-01-30,"89.3","92.6",3,"PHI"
"CHI","CHI @ MIL",2020-01-20,"89.3","114.8",3,"MIL"
"CHI","CHI vs. MIL",2019-12-30,"89.3","148.1",3,"MIL"
"MIN","MIN vs. BKN",2019-12-30,"89.3","111.1",3,"BKN"
"TOR","TOR vs. BKN",2019-12-14,"89.3","82.1",3,"BKN"
"CLE","CLE vs. PHI",2019-11-17,"89.3","96.4",3,"PHI"
"GSW","GSW vs. DAL",2019-12-28,"88.9","166.7",3,"DAL"
"MIN","MIN @ GSW",2019-12-23,"88.9","103.8",3,"GSW"
"NOP","NOP @ MIN",2019-12-18,"88.9","84.6",3,"MIN"
"MIA","MIA vs. CLE",2019-11-20,"88.9","107.4",3,"CLE"
"POR","POR @ SAS",2019-11-16,"88.9","140.7",3,"SAS"
"NOP","NOP vs. GSW",2019-10-28,"88.9","114.8",3,"GSW"
"DAL","DAL vs. POR",2019-10-27,"88.9","128.6",3,"POR"
"OKC","OKC vs. WAS",2019-10-25,"88.9","92.9",3,"WAS"
"MEM","MEM @ MIA",2019-10-23,"88.9","107.4",3,"MIA"
"CHI","CHI vs. PHX",2020-02-22,"88.5","138.5",3,"PHX"
"LAL","LAL @ PHI",2020-01-25,"88.5","96.3",3,"PHI"
"CHA","CHA vs. MIL",2020-01-24,"88.5","103.7",3,"MIL"
"GSW","GSW vs. DEN",2020-01-16,"88.5","107.7",3,"DEN"
"BOS","BOS vs. DET",2020-01-15,"88.5","130.8",3,"DET"
"HOU","HOU vs. DEN",2019-12-31,"88.5","142.3",3,"DEN"
"LAL","LAL vs. LAC",2019-12-25,"88.5","140.0",3,"LAC"
"MIA","MIA vs. UTA",2019-12-23,"88.5","116.0",3,"UTA"
"MIN","MIN vs. LAC",2019-12-13,"88.5","137.0",3,"LAC"
"DAL","DAL @ NOP",2019-10-25,"88.5","111.5",3,"NOP"
"LAL","LAL vs. LAC",2020-07-30,"88.0","100.0",3,"LAC"
"DAL","DAL vs. PHX",2020-01-28,"88.0","192.0",3,"PHX"
"MIN","MIN vs. TOR",2020-01-18,"88.0","124.0",3,"TOR"
"IND","IND @ MIN",2020-01-15,"88.0","72.0",3,"MIN"
"NOP","NOP vs. HOU",2019-12-29,"88.0","120.8",3,"HOU"
"ATL","ATL @ CHI",2019-12-28,"88.0","79.2",3,"CHI"
"TOR","TOR vs. BOS",2019-12-25,"88.0","132.0",3,"BOS"
"SAC","SAC vs. HOU",2019-12-23,"88.0","128.0",3,"HOU"
